Stimulus;Stimulus_tf;Stimulus_tf_sep;target_distractor;GPT2_s;GPT2_s_sep;BPE_split
Ein Gitarrist wurde von einer Agentin engagiert, um zusammen mit einer Sängerin auf einer Party aufzutreten. Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen, dass sie lange nach einem guten Musiker gesucht habe und glaube, dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde. Dann holte der Gitarrist sein Instrument und die Agentin sagte, dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten. Dann beschäftigte der Gitarrist die Sängerin und dann ging er schnell zur Bühne.;Ein Gitarrist wurde von einer Agentin engagiert, um zusammen mit einer Sängerin auf einer Party aufzutreten. Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen, dass sie lange nach einem guten Musiker gesucht habe und glaube, dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde. Dann holte der Gitarrist sein Instrument und die Agentin sagte, dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten. Dann beschäftigte der Gitarrist die Sängerin;Ein Gitarrist wurde von einer Agentin engagiert , um zusammen mit einer Sängerin auf einer Party aufzutreten . Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen , dass sie lange nach einem guten Musiker gesucht habe und glaube , dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde . Dann holte der Gitarrist sein Instrument und die Agentin sagte , dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten . Dann beschäftigte der Gitarrist die Sängerin;Sängerin;1.4534727334976196;1.9490045309066772;1
Ein Gitarrist wurde von einer Agentin engagiert, um zusammen mit einer Sängerin auf einer Party aufzutreten. Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen, dass sie lange nach einem guten Musiker gesucht habe und glaube, dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde. Dann holte der Gitarrist sein Instrument und die Agentin sagte, dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten. Dann kaufte der Gitarrist die Agentin und dann ging er schnell zur Bühne.;Ein Gitarrist wurde von einer Agentin engagiert, um zusammen mit einer Sängerin auf einer Party aufzutreten. Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen, dass sie lange nach einem guten Musiker gesucht habe und glaube, dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde. Dann holte der Gitarrist sein Instrument und die Agentin sagte, dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten. Dann kaufte der Gitarrist die Agentin;Ein Gitarrist wurde von einer Agentin engagiert , um zusammen mit einer Sängerin auf einer Party aufzutreten . Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen , dass sie lange nach einem guten Musiker gesucht habe und glaube , dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde . Dann holte der Gitarrist sein Instrument und die Agentin sagte , dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten . Dann kaufte der Gitarrist die Agentin;Agentin;12.251214375486597;11.485005024354905;1
Ein Gitarrist wurde von einer Agentin engagiert, um zusammen mit einer Sängerin auf einer Party aufzutreten. Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen, dass sie lange nach einem guten Musiker gesucht habe und glaube, dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde. Dann holte der Gitarrist sein Instrument und die Agentin sagte, dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten. Dann kaufte der Gitarrist die Sängerin und dann ging er schnell zur Bühne.;Ein Gitarrist wurde von einer Agentin engagiert, um zusammen mit einer Sängerin auf einer Party aufzutreten. Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen, dass sie lange nach einem guten Musiker gesucht habe und glaube, dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde. Dann holte der Gitarrist sein Instrument und die Agentin sagte, dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten. Dann kaufte der Gitarrist die Sängerin;Ein Gitarrist wurde von einer Agentin engagiert , um zusammen mit einer Sängerin auf einer Party aufzutreten . Auf dem Weg zur Probe erzählte die Agentin dem Gitarristen , dass sie lange nach einem guten Musiker gesucht habe und glaube , dass seine Art zu spielen ausgezeichnet mit der Stimme der Sängerin harmonieren würde . Dann holte der Gitarrist sein Instrument und die Agentin sagte , dass die Sängerin schon bereit sei und sie direkt mit der Probe beginnen könnten . Dann kaufte der Gitarrist die Sängerin;Sängerin;5.487046718597412;5.134884357452393;1
In einem Museum war ein Kurator dabei, eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging, hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam, wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur, während die Galeristin Anleitungen gab. Danach umarmte der Kurator die Galeristin und dabei dankte er ihr für ihre Hilfe.;In einem Museum war ein Kurator dabei, eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging, hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam, wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur, während die Galeristin Anleitungen gab. Danach umarmte der Kurator die Galeristin;In einem Museum war ein Kurator dabei , eine neue Ausstellung zu gestalten . Da es um plastische Kunst ging , hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen . Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam , wo die Skulptur am Besten zur Geltung kommen würde . Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen . Mühevoll installierte der Kurator die Skulptur , während die Galeristin Anleitungen gab . Danach umarmte der Kurator die Galeristin;Galeristin;10.45078157633543;10.52608335018158;1
In einem Museum war ein Kurator dabei, eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging, hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam, wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur, während die Galeristin Anleitungen gab. Danach umarmte der Kurator die Skulptur und dabei dankte er ihr für ihre Hilfe.;In einem Museum war ein Kurator dabei, eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging, hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam, wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur, während die Galeristin Anleitungen gab. Danach umarmte der Kurator die Skulptur;In einem Museum war ein Kurator dabei , eine neue Ausstellung zu gestalten . Da es um plastische Kunst ging , hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen . Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam , wo die Skulptur am Besten zur Geltung kommen würde . Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen . Mühevoll installierte der Kurator die Skulptur , während die Galeristin Anleitungen gab . Danach umarmte der Kurator die Skulptur;Skulptur;0.2021474391222;0.3017178773880005;1
In einem Museum war ein Kurator dabei, eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging, hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam, wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur, während die Galeristin Anleitungen gab. Danach buchte der Kurator die Galeristin und dabei dankte er ihr für ihre Hilfe.;In einem Museum war ein Kurator dabei, eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging, hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam, wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur, während die Galeristin Anleitungen gab. Danach buchte der Kurator die Galeristin;In einem Museum war ein Kurator dabei , eine neue Ausstellung zu gestalten . Da es um plastische Kunst ging , hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen . Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam , wo die Skulptur am Besten zur Geltung kommen würde . Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen . Mühevoll installierte der Kurator die Skulptur , während die Galeristin Anleitungen gab . Danach buchte der Kurator die Galeristin;Galeristin;17.094573885202408;16.7605457380414;1
In einem Museum war ein Kurator dabei, eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging, hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam, wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur, während die Galeristin Anleitungen gab. Danach buchte der Kurator die Skulptur und dabei dankte er ihr für ihre Hilfe.;In einem Museum war ein Kurator dabei, eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging, hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam, wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur, während die Galeristin Anleitungen gab. Danach buchte der Kurator die Skulptur;In einem Museum war ein Kurator dabei , eine neue Ausstellung zu gestalten . Da es um plastische Kunst ging , hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen . Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam , wo die Skulptur am Besten zur Geltung kommen würde . Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen . Mühevoll installierte der Kurator die Skulptur , während die Galeristin Anleitungen gab . Danach buchte der Kurator die Skulptur;Skulptur;0.22334830462932587;0.3287438154220581;1
In einem Museum war ein Kurator dabei, eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging, hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam, wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur, während die Galeristin Anleitungen gab. Danach sammelte der Kurator die Galeristin und dabei dankte er ihr für ihre Hilfe.;In einem Museum war ein Kurator dabei, eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging, hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam, wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur, während die Galeristin Anleitungen gab. Danach sammelte der Kurator die Galeristin;In einem Museum war ein Kurator dabei , eine neue Ausstellung zu gestalten . Da es um plastische Kunst ging , hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen . Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam , wo die Skulptur am Besten zur Geltung kommen würde . Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen . Mühevoll installierte der Kurator die Skulptur , während die Galeristin Anleitungen gab . Danach sammelte der Kurator die Galeristin;Galeristin;18.896923065185547;18.71314948797226;1
In einem Museum war ein Kurator dabei, eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging, hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam, wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur, während die Galeristin Anleitungen gab. Danach sammelte der Kurator die Skulptur und dabei dankte er ihr für ihre Hilfe.;In einem Museum war ein Kurator dabei, eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging, hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam, wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur, während die Galeristin Anleitungen gab. Danach sammelte der Kurator die Skulptur;In einem Museum war ein Kurator dabei , eine neue Ausstellung zu gestalten . Da es um plastische Kunst ging , hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen . Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam , wo die Skulptur am Besten zur Geltung kommen würde . Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen . Mühevoll installierte der Kurator die Skulptur , während die Galeristin Anleitungen gab . Danach sammelte der Kurator die Skulptur;Skulptur;3.2168407440185547;2.059751033782959;1
Eine Studentin war mit einer Kommilitonin in einer Kneipe. Da sie danach noch in einem Club feiern gehen wollten, beschlossen sie, sich auf der Toilette frisch zu machen. Dann fragte die Kommilitonin die Studentin, ob sie ihre Wimperntusche ausleihen dürfe, da sie ihre eigene vergessen hatte. Sofort gab die Studentin ihr die Wimperntusche. Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette. Dann betrat die Kommilitonin die Toilette und anschließend schminkte sie sich.;Eine Studentin war mit einer Kommilitonin in einer Kneipe. Da sie danach noch in einem Club feiern gehen wollten, beschlossen sie, sich auf der Toilette frisch zu machen. Dann fragte die Kommilitonin die Studentin, ob sie ihre Wimperntusche ausleihen dürfe, da sie ihre eigene vergessen hatte. Sofort gab die Studentin ihr die Wimperntusche. Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette. Dann betrat die Kommilitonin die Toilette;Eine Studentin war mit einer Kommilitonin in einer Kneipe . Da sie danach noch in einem Club feiern gehen wollten , beschlossen sie , sich auf der Toilette frisch zu machen . Dann fragte die Kommilitonin die Studentin , ob sie ihre Wimperntusche ausleihen dürfe , da sie ihre eigene vergessen hatte . Sofort gab die Studentin ihr die Wimperntusche . Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette . Dann betrat die Kommilitonin die Toilette;Toilette;0.0746113583445549;0.06803230941295624;1
Eine Studentin war mit einer Kommilitonin in einer Kneipe. Da sie danach noch in einem Club feiern gehen wollten, beschlossen sie, sich auf der Toilette frisch zu machen. Dann fragte die Kommilitonin die Studentin, ob sie ihre Wimperntusche ausleihen dürfe, da sie ihre eigene vergessen hatte. Sofort gab die Studentin ihr die Wimperntusche. Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette. Dann betrat die Kommilitonin die Wimperntusche und anschließend schminkte sie sich.;Eine Studentin war mit einer Kommilitonin in einer Kneipe. Da sie danach noch in einem Club feiern gehen wollten, beschlossen sie, sich auf der Toilette frisch zu machen. Dann fragte die Kommilitonin die Studentin, ob sie ihre Wimperntusche ausleihen dürfe, da sie ihre eigene vergessen hatte. Sofort gab die Studentin ihr die Wimperntusche. Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette. Dann betrat die Kommilitonin die Wimperntusche;Eine Studentin war mit einer Kommilitonin in einer Kneipe . Da sie danach noch in einem Club feiern gehen wollten , beschlossen sie , sich auf der Toilette frisch zu machen . Dann fragte die Kommilitonin die Studentin , ob sie ihre Wimperntusche ausleihen dürfe , da sie ihre eigene vergessen hatte . Sofort gab die Studentin ihr die Wimperntusche . Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette . Dann betrat die Kommilitonin die Wimperntusche;Wimperntusche;7.119787443429232;7.221991777420044;1
Eine Studentin war mit einer Kommilitonin in einer Kneipe. Da sie danach noch in einem Club feiern gehen wollten, beschlossen sie, sich auf der Toilette frisch zu machen. Dann fragte die Kommilitonin die Studentin, ob sie ihre Wimperntusche ausleihen dürfe, da sie ihre eigene vergessen hatte. Sofort gab die Studentin ihr die Wimperntusche. Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette. Dann beschrieb die Kommilitonin die Toilette und anschließend schminkte sie sich.;Eine Studentin war mit einer Kommilitonin in einer Kneipe. Da sie danach noch in einem Club feiern gehen wollten, beschlossen sie, sich auf der Toilette frisch zu machen. Dann fragte die Kommilitonin die Studentin, ob sie ihre Wimperntusche ausleihen dürfe, da sie ihre eigene vergessen hatte. Sofort gab die Studentin ihr die Wimperntusche. Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette. Dann beschrieb die Kommilitonin die Toilette;Eine Studentin war mit einer Kommilitonin in einer Kneipe . Da sie danach noch in einem Club feiern gehen wollten , beschlossen sie , sich auf der Toilette frisch zu machen . Dann fragte die Kommilitonin die Studentin , ob sie ihre Wimperntusche ausleihen dürfe , da sie ihre eigene vergessen hatte . Sofort gab die Studentin ihr die Wimperntusche . Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette . Dann beschrieb die Kommilitonin die Toilette;Toilette;2.2658753395080566;1.977029800415039;1
Eine Studentin war mit einer Kommilitonin in einer Kneipe. Da sie danach noch in einem Club feiern gehen wollten, beschlossen sie, sich auf der Toilette frisch zu machen. Dann fragte die Kommilitonin die Studentin, ob sie ihre Wimperntusche ausleihen dürfe, da sie ihre eigene vergessen hatte. Sofort gab die Studentin ihr die Wimperntusche. Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette. Dann beschrieb die Kommilitonin die Wimperntusche und anschließend schminkte sie sich.;Eine Studentin war mit einer Kommilitonin in einer Kneipe. Da sie danach noch in einem Club feiern gehen wollten, beschlossen sie, sich auf der Toilette frisch zu machen. Dann fragte die Kommilitonin die Studentin, ob sie ihre Wimperntusche ausleihen dürfe, da sie ihre eigene vergessen hatte. Sofort gab die Studentin ihr die Wimperntusche. Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette. Dann beschrieb die Kommilitonin die Wimperntusche;Eine Studentin war mit einer Kommilitonin in einer Kneipe . Da sie danach noch in einem Club feiern gehen wollten , beschlossen sie , sich auf der Toilette frisch zu machen . Dann fragte die Kommilitonin die Studentin , ob sie ihre Wimperntusche ausleihen dürfe , da sie ihre eigene vergessen hatte . Sofort gab die Studentin ihr die Wimperntusche . Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette . Dann beschrieb die Kommilitonin die Wimperntusche;Wimperntusche;2.9299517390318215;2.489972911309451;1
Eine Studentin war mit einer Kommilitonin in einer Kneipe. Da sie danach noch in einem Club feiern gehen wollten, beschlossen sie, sich auf der Toilette frisch zu machen. Dann fragte die Kommilitonin die Studentin, ob sie ihre Wimperntusche ausleihen dürfe, da sie ihre eigene vergessen hatte. Sofort gab die Studentin ihr die Wimperntusche. Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette. Dann las die Kommilitonin die Toilette und anschließend schminkte sie sich.;Eine Studentin war mit einer Kommilitonin in einer Kneipe. Da sie danach noch in einem Club feiern gehen wollten, beschlossen sie, sich auf der Toilette frisch zu machen. Dann fragte die Kommilitonin die Studentin, ob sie ihre Wimperntusche ausleihen dürfe, da sie ihre eigene vergessen hatte. Sofort gab die Studentin ihr die Wimperntusche. Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette. Dann las die Kommilitonin die Toilette;Eine Studentin war mit einer Kommilitonin in einer Kneipe . Da sie danach noch in einem Club feiern gehen wollten , beschlossen sie , sich auf der Toilette frisch zu machen . Dann fragte die Kommilitonin die Studentin , ob sie ihre Wimperntusche ausleihen dürfe , da sie ihre eigene vergessen hatte . Sofort gab die Studentin ihr die Wimperntusche . Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette . Dann las die Kommilitonin die Toilette;Toilette;5.438933372497559;5.5776238441467285;1
Eine Studentin war mit einer Kommilitonin in einer Kneipe. Da sie danach noch in einem Club feiern gehen wollten, beschlossen sie, sich auf der Toilette frisch zu machen. Dann fragte die Kommilitonin die Studentin, ob sie ihre Wimperntusche ausleihen dürfe, da sie ihre eigene vergessen hatte. Sofort gab die Studentin ihr die Wimperntusche. Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette. Dann las die Kommilitonin die Wimperntusche und anschließend schminkte sie sich.;Eine Studentin war mit einer Kommilitonin in einer Kneipe. Da sie danach noch in einem Club feiern gehen wollten, beschlossen sie, sich auf der Toilette frisch zu machen. Dann fragte die Kommilitonin die Studentin, ob sie ihre Wimperntusche ausleihen dürfe, da sie ihre eigene vergessen hatte. Sofort gab die Studentin ihr die Wimperntusche. Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette. Dann las die Kommilitonin die Wimperntusche;Eine Studentin war mit einer Kommilitonin in einer Kneipe . Da sie danach noch in einem Club feiern gehen wollten , beschlossen sie , sich auf der Toilette frisch zu machen . Dann fragte die Kommilitonin die Studentin , ob sie ihre Wimperntusche ausleihen dürfe , da sie ihre eigene vergessen hatte . Sofort gab die Studentin ihr die Wimperntusche . Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette . Dann las die Kommilitonin die Wimperntusche;Wimperntusche;1.2633367499802262;1.076561906374991;1
Ein Verbrecher war auf dem Weg zu einem Haus, wo ein Ermittler wohnte. Dieser untersuchte einen Fall, in den der Verbrecher verstrickt war. Deswegen wollte dieser den Ermittler aus dem Weg räumen. Am Haus angekommen verschaffte sich der Verbrecher Zutritt. Er wusste, dass es in dem Haus einen Schäferhund gab und bedacht achtete er darauf, dass der Schäferhund ihn nicht hörte. Bevor er den Ermittler suchte, gab er dem Schäferhund etwas zu Essen, um ihn abzulenken. Dann streichelte der Verbrecher den Schäferhund und danach machte er sich auf die Suche nach dem Ermittler.;Ein Verbrecher war auf dem Weg zu einem Haus, wo ein Ermittler wohnte. Dieser untersuchte einen Fall, in den der Verbrecher verstrickt war. Deswegen wollte dieser den Ermittler aus dem Weg räumen. Am Haus angekommen verschaffte sich der Verbrecher Zutritt. Er wusste, dass es in dem Haus einen Schäferhund gab und bedacht achtete er darauf, dass der Schäferhund ihn nicht hörte. Bevor er den Ermittler suchte, gab er dem Schäferhund etwas zu Essen, um ihn abzulenken. Dann streichelte der Verbrecher den Schäferhund;Ein Verbrecher war auf dem Weg zu einem Haus , wo ein Ermittler wohnte . Dieser untersuchte einen Fall , in den der Verbrecher verstrickt war . Deswegen wollte dieser den Ermittler aus dem Weg räumen . Am Haus angekommen verschaffte sich der Verbrecher Zutritt . Er wusste , dass es in dem Haus einen Schäferhund gab und bedacht achtete er darauf , dass der Schäferhund ihn nicht hörte . Bevor er den Ermittler suchte , gab er dem Schäferhund etwas zu Essen , um ihn abzulenken . Dann streichelte der Verbrecher den Schäferhund;Schäferhund;0.4791300054639578;0.6609633881598711;1
Ein Verbrecher war auf dem Weg zu einem Haus, wo ein Ermittler wohnte. Dieser untersuchte einen Fall, in den der Verbrecher verstrickt war. Deswegen wollte dieser den Ermittler aus dem Weg räumen. Am Haus angekommen verschaffte sich der Verbrecher Zutritt. Er wusste, dass es in dem Haus einen Schäferhund gab und bedacht achtete er darauf, dass der Schäferhund ihn nicht hörte. Bevor er den Ermittler suchte, gab er dem Schäferhund etwas zu Essen, um ihn abzulenken. Dann streichelte der Verbrecher den Ermittler und danach machte er sich auf die Suche nach dem Ermittler.;Ein Verbrecher war auf dem Weg zu einem Haus, wo ein Ermittler wohnte. Dieser untersuchte einen Fall, in den der Verbrecher verstrickt war. Deswegen wollte dieser den Ermittler aus dem Weg räumen. Am Haus angekommen verschaffte sich der Verbrecher Zutritt. Er wusste, dass es in dem Haus einen Schäferhund gab und bedacht achtete er darauf, dass der Schäferhund ihn nicht hörte. Bevor er den Ermittler suchte, gab er dem Schäferhund etwas zu Essen, um ihn abzulenken. Dann streichelte der Verbrecher den Ermittler;Ein Verbrecher war auf dem Weg zu einem Haus , wo ein Ermittler wohnte . Dieser untersuchte einen Fall , in den der Verbrecher verstrickt war . Deswegen wollte dieser den Ermittler aus dem Weg räumen . Am Haus angekommen verschaffte sich der Verbrecher Zutritt . Er wusste , dass es in dem Haus einen Schäferhund gab und bedacht achtete er darauf , dass der Schäferhund ihn nicht hörte . Bevor er den Ermittler suchte , gab er dem Schäferhund etwas zu Essen , um ihn abzulenken . Dann streichelte der Verbrecher den Ermittler;Ermittler;16.197431564331055;14.849843978881836;1
Ein Verbrecher war auf dem Weg zu einem Haus, wo ein Ermittler wohnte. Dieser untersuchte einen Fall, in den der Verbrecher verstrickt war. Deswegen wollte dieser den Ermittler aus dem Weg räumen. Am Haus angekommen verschaffte sich der Verbrecher Zutritt. Er wusste, dass es in dem Haus einen Schäferhund gab und bedacht achtete er darauf, dass der Schäferhund ihn nicht hörte. Bevor er den Ermittler suchte, gab er dem Schäferhund etwas zu Essen, um ihn abzulenken. Dann versorgte der Verbrecher den Schäferhund und danach machte er sich auf die Suche nach dem Ermittler.;Ein Verbrecher war auf dem Weg zu einem Haus, wo ein Ermittler wohnte. Dieser untersuchte einen Fall, in den der Verbrecher verstrickt war. Deswegen wollte dieser den Ermittler aus dem Weg räumen. Am Haus angekommen verschaffte sich der Verbrecher Zutritt. Er wusste, dass es in dem Haus einen Schäferhund gab und bedacht achtete er darauf, dass der Schäferhund ihn nicht hörte. Bevor er den Ermittler suchte, gab er dem Schäferhund etwas zu Essen, um ihn abzulenken. Dann versorgte der Verbrecher den Schäferhund;Ein Verbrecher war auf dem Weg zu einem Haus , wo ein Ermittler wohnte . Dieser untersuchte einen Fall , in den der Verbrecher verstrickt war . Deswegen wollte dieser den Ermittler aus dem Weg räumen . Am Haus angekommen verschaffte sich der Verbrecher Zutritt . Er wusste , dass es in dem Haus einen Schäferhund gab und bedacht achtete er darauf , dass der Schäferhund ihn nicht hörte . Bevor er den Ermittler suchte , gab er dem Schäferhund etwas zu Essen , um ihn abzulenken . Dann versorgte der Verbrecher den Schäferhund;Schäferhund;0.09430152084678411;0.13878422416746616;1
